session_code;id_in_session;participant_code;identifier;channel;opening;nickname;body;timestamp
wytz6ige;5;21;wytz6ige5;21-bestpricechatlab-300;#N/A;Buyer;Thank you and have a good day;1639581184
wytz6ige;3;21;wytz6ige3;21-bestpricechatlab-292;#N/A;Seller;5 euro ;1639581189
wytz6ige;3;21;wytz6ige3;21-bestpricechatlab-292;#N/A;Seller;haha;1639581194
wytz6ige;26;21;wytz6ige26;21-bestpricechatlab-299;#N/A;Seller;480?;1639581196
wytz6ige;23;21;wytz6ige23;21-bestpricechatlab-302;#N/A;Buyer;Yeah I know. I just wanted to make sure the price its ok for you too;1639581197
wytz6ige;7;21;wytz6ige7;21-bestpricechatlab-292;#N/A;Buyer;ok 450;1639581197
wytz6ige;3;21;wytz6ige3;21-bestpricechatlab-292;#N/A;Seller;450 ok ?;1639581200
wytz6ige;3;21;wytz6ige3;21-bestpricechatlab-292;#N/A;Seller;bro ;1639581201
wytz6ige;25;21;wytz6ige25;21-bestpricechatlab-300;#N/A;Seller;You too;1639581202
wytz6ige;7;21;wytz6ige7;21-bestpricechatlab-292;#N/A;Buyer;ok;1639581210
wytz6ige;24;21;wytz6ige24;21-bestpricechatlab-297;#N/A;Seller;okay I can bear a loss of 10 EUR but then you pay shipping;1639581211
wytz6ige;21;21;wytz6ige21;21-bestpricechatlab-299;#N/A;Buyer;465 at most;1639581217
wytz6ige;8;21;wytz6ige8;21-bestpricechatlab-297;#N/A;Buyer;ok so 540 , deal;1639581222
wytz6ige;24;21;wytz6ige24;21-bestpricechatlab-297;#N/A;Seller;deal;1639581229
wytz6ige;23;21;wytz6ige23;21-bestpricechatlab-302;#N/A;Buyer;So its a deal?;1639581232
wytz6ige;16;21;wytz6ige16;21-bestpricechatlab-302;#N/A;Seller;What do you say if it is 500 plus the shipping cost.;1639581238
wytz6ige;23;21;wytz6ige23;21-bestpricechatlab-302;#N/A;Buyer;Can we agree on 500;1639581257
wytz6ige;16;21;wytz6ige16;21-bestpricechatlab-302;#N/A;Seller;Also I have an insurance for the product that costed me an extra 100 bucks.;1639581275
wytz6ige;28;21;wytz6ige28;21-bestpricechatlab-303;#N/A;Buyer;Hi, whats yoiur last prise;1639581724
wytz6ige;28;21;wytz6ige28;21-bestpricechatlab-303;#N/A;Buyer;prize;1639581727
hzz8d1u9;4;22;hzz8d1u94;22-bestpricechatlab-306;#N/A;Buyer;Hello;1639659666
hzz8d1u9;5;22;hzz8d1u95;22-bestpricechatlab-306;#N/A;Seller;Hi there;1639659673
hzz8d1u9;7;22;hzz8d1u97;22-bestpricechatlab-305;#N/A;Seller;Hello?;1639659679
hzz8d1u9;4;22;hzz8d1u94;22-bestpricechatlab-306;#N/A;Buyer;I'd like to buy your phone;1639659682
hzz8d1u9;3;22;hzz8d1u93;22-bestpricechatlab-305;#N/A;Buyer;Hello;1639659683
hzz8d1u9;4;22;hzz8d1u94;22-bestpricechatlab-306;#N/A;Buyer;Would it be possible to lower the price?;1639659691
hzz8d1u9;3;22;hzz8d1u93;22-bestpricechatlab-305;#N/A;Buyer;I saw a really nice smartphone;1639659699
hzz8d1u9;3;22;hzz8d1u93;22-bestpricechatlab-305;#N/A;Buyer;and i would like to buy it;1639659706
hzz8d1u9;5;22;hzz8d1u95;22-bestpricechatlab-306;#N/A;Seller;It��s still available;1639659709
hzz8d1u9;4;22;hzz8d1u94;22-bestpricechatlab-306;#N/A;Buyer;I only have an allowance of 500 ���;1639659713
hzz8d1u9;7;22;hzz8d1u97;22-bestpricechatlab-305;#N/A;Seller;Yes! It is fully functional, has almost no outer faults;1639659720
hzz8d1u9;3;22;hzz8d1u93;22-bestpricechatlab-305;#N/A;Buyer;What is the best price you can offer me?;1639659721
hzz8d1u9;5;22;hzz8d1u95;22-bestpricechatlab-306;#N/A;Seller;are you a student?;1639659724
hzz8d1u9;4;22;hzz8d1u94;22-bestpricechatlab-306;#N/A;Buyer;Yeah;1639659730
hzz8d1u9;6;22;hzz8d1u96;22-bestpricechatlab-307;#N/A;Buyer;400;1639659740
hzz8d1u9;5;22;hzz8d1u95;22-bestpricechatlab-306;#N/A;Seller;I��d like to sell it for 550#;1639659742
hzz8d1u9;4;22;hzz8d1u94;22-bestpricechatlab-306;#N/A;Buyer;My parents are quite poor as well;1639659743
hzz8d1u9;5;22;hzz8d1u95;22-bestpricechatlab-306;#N/A;Seller;could you make it work;1639659746
hzz8d1u9;7;22;hzz8d1u97;22-bestpricechatlab-305;#N/A;Seller;I bought it new for 950 Euros and used it almost a year;1639659747
hzz8d1u9;5;22;hzz8d1u95;22-bestpricechatlab-306;#N/A;Seller;mine too :);1639659757
hzz8d1u9;8;22;hzz8d1u98;22-bestpricechatlab-307;#N/A;Seller;Hi, I am very sorry, I can't accept 400. This phone is only two months used.;1639659765
hzz8d1u9;7;22;hzz8d1u97;22-bestpricechatlab-305;#N/A;Seller;I can offer it to you for 675 Euros, includind all the necessary gear;1639659766
hzz8d1u9;8;22;hzz8d1u98;22-bestpricechatlab-307;#N/A;Seller;It is in very good conditions.;1639659771
hzz8d1u9;4;22;hzz8d1u94;22-bestpricechatlab-306;#N/A;Buyer;I'm sorry i don't have that much money currently, sadly;1639659771
hzz8d1u9;3;22;hzz8d1u93;22-bestpricechatlab-305;#N/A;Buyer;Does it has any damage?;1639659776
hzz8d1u9;8;22;hzz8d1u98;22-bestpricechatlab-307;#N/A;Seller;I would like to get 580 for it.;1639659782
hzz8d1u9;3;22;hzz8d1u93;22-bestpricechatlab-305;#N/A;Buyer;Why did you only use it one year?;1639659783
hzz8d1u9;5;22;hzz8d1u95;22-bestpricechatlab-306;#N/A;Seller;we could meet in the middle..525;1639659791
hzz8d1u9;4;22;hzz8d1u94;22-bestpricechatlab-306;#N/A;Buyer;i read that used phones are about 400 ���, but they already have scratch marks on them;1639659809
hzz8d1u9;7;22;hzz8d1u97;22-bestpricechatlab-305;#N/A;Seller;It has almost invisible light scratches on the back, no faults on the touchscreen and no flaws in the usage;1639659814
hzz8d1u9;4;22;hzz8d1u94;22-bestpricechatlab-306;#N/A;Buyer;Your phone looks pretty new to me;1639659823
hzz8d1u9;8;22;hzz8d1u98;22-bestpricechatlab-307;#N/A;Seller;It comes without any damage, headphones and charger.;1639659825
hzz8d1u9;5;22;hzz8d1u95;22-bestpricechatlab-306;#N/A;Seller;the phone is in top condition, you won��t have any marks;1639659834
hzz8d1u9;4;22;hzz8d1u94;22-bestpricechatlab-306;#N/A;Buyer;but there are also a few faws;1639659838
hzz8d1u9;6;22;hzz8d1u96;22-bestpricechatlab-307;#N/A;Buyer;Hey, I do believe that 580 is too much considering the fact that I could buy a new one with a warranty as well from the store just for 20 euros more. What about 450?;1639659838
hzz8d1u9;7;22;hzz8d1u97;22-bestpricechatlab-305;#N/A;Seller;I want to get the newest version of the phone which was just released a week ago, so I am selling this one!;1639659839
hzz8d1u9;4;22;hzz8d1u94;22-bestpricechatlab-306;#N/A;Buyer;flaws*;1639659842
hzz8d1u9;5;22;hzz8d1u95;22-bestpricechatlab-306;#N/A;Seller;it��s a good price for that phone;1639659847
hzz8d1u9;9;22;hzz8d1u99;22-bestpricechatlab-309;#N/A;Buyer;What is the lowest price you would accept?;1639659850
hzz8d1u9;3;22;hzz8d1u93;22-bestpricechatlab-305;#N/A;Buyer;ok! ;1639659856
hzz8d1u9;10;22;hzz8d1u910;22-bestpricechatlab-309;#N/A;Seller;500 I think;1639659865
hzz8d1u9;3;22;hzz8d1u93;22-bestpricechatlab-305;#N/A;Buyer;675 it's way above the market price for the smartphone;1639659872
hzz8d1u9;5;22;hzz8d1u95;22-bestpricechatlab-306;#N/A;Seller;I bought the newer version, but the one I��m selling was great;1639659878
hzz8d1u9;5;22;hzz8d1u95;22-bestpricechatlab-306;#N/A;Seller;and I look after my studff very well;1639659886
hzz8d1u9;4;22;hzz8d1u94;22-bestpricechatlab-306;#N/A;Buyer;525 ��� is still a bit too much;1639659890
hzz8d1u9;8;22;hzz8d1u98;22-bestpricechatlab-307;#N/A;Seller;Very sorry, you won't fine a phone in this conditions for such price.;1639659891
hzz8d1u9;3;22;hzz8d1u93;22-bestpricechatlab-305;#N/A;Buyer;I have seen this same model for 350 also working;1639659893
hzz8d1u9;9;22;hzz8d1u99;22-bestpricechatlab-309;#N/A;Buyer;This is too much. I can pay a maximum of 475;1639659899
hzz8d1u9;4;22;hzz8d1u94;22-bestpricechatlab-306;#N/A;Buyer;cant you lower the price a little tad?;1639659899
hzz8d1u9;7;22;hzz8d1u97;22-bestpricechatlab-305;#N/A;Seller;It is in almost perfect condition, so I dont think it is too highly settled!;1639659907
hzz8d1u9;10;22;hzz8d1u910;22-bestpricechatlab-309;#N/A;Seller;I would be okay with 490;1639659915
hzz8d1u9;8;22;hzz8d1u98;22-bestpricechatlab-307;#N/A;Seller;I assure you, it is new. I can go for 560.;1639659919
hzz8d1u9;5;22;hzz8d1u95;22-bestpricechatlab-306;#N/A;Seller;I checked similar ones online for that price and they are older and have way more marks;1639659919
hzz8d1u9;4;22;hzz8d1u94;22-bestpricechatlab-306;#N/A;Buyer;if you sell it for 490���, I would instantly agree;1639659932
hzz8d1u9;7;22;hzz8d1u97;22-bestpricechatlab-305;#N/A;Seller;I could go with 625!;1639659932
hzz8d1u9;5;22;hzz8d1u95;22-bestpricechatlab-306;#N/A;Seller;I think it��s a really fair price. I��d like to sell it to you;1639659935
hzz8d1u9;9;22;hzz8d1u99;22-bestpricechatlab-309;#N/A;Buyer;let's meet at 480;1639659944
hzz8d1u9;4;22;hzz8d1u94;22-bestpricechatlab-306;#N/A;Buyer;Just a little bit less;1639659950
hzz8d1u9;10;22;hzz8d1u910;22-bestpricechatlab-309;#N/A;Seller;"485 ;)";1639659951
hzz8d1u9;4;22;hzz8d1u94;22-bestpricechatlab-306;#N/A;Buyer;500 maybe?;1639659953
hzz8d1u9;9;22;hzz8d1u99;22-bestpricechatlab-309;#N/A;Buyer;ok haha;1639659956
hzz8d1u9;9;22;hzz8d1u99;22-bestpricechatlab-309;#N/A;Buyer;we have a deal;1639659960
hzz8d1u9;4;22;hzz8d1u94;22-bestpricechatlab-306;#N/A;Buyer;that's my allowance;1639659962
hzz8d1u9;10;22;hzz8d1u910;22-bestpricechatlab-309;#N/A;Seller;great :D;1639659962
hzz8d1u9;8;22;hzz8d1u98;22-bestpricechatlab-307;#N/A;Seller;550 if we close the deal today.;1639659975
hzz8d1u9;4;22;hzz8d1u94;22-bestpricechatlab-306;#N/A;Buyer;i would have to ask my parents for more money, and i don't want to put any stress on them;1639659975
hzz8d1u9;5;22;hzz8d1u95;22-bestpricechatlab-306;#N/A;Seller;I��m sure your parents would want you to spend a bit more and have a phone that lasts;1639659983
hzz8d1u9;4;22;hzz8d1u94;22-bestpricechatlab-306;#N/A;Buyer;yeah thats why they said 500 ���;1639660002
hzz8d1u9;7;22;hzz8d1u97;22-bestpricechatlab-305;#N/A;Seller;You will not find many differences between this phone and an actual new version of it;1639660005
hzz8d1u9;3;22;hzz8d1u93;22-bestpricechatlab-305;#N/A;Buyer;I could offer you 450 I really need the phone and I don't mind the scratches it has;1639660006
hzz8d1u9;4;22;hzz8d1u94;22-bestpricechatlab-306;#N/A;Buyer;usually i live on less that that;1639660009
hzz8d1u9;6;22;hzz8d1u96;22-bestpricechatlab-307;#N/A;Buyer;I believe 560 is still too much considering that it��s already 2 months old. And I already have a set of headphones, I��d be willing to go to 500 and you could keep the headphones and the charger. ;1639660020
hzz8d1u9;5;22;hzz8d1u95;22-bestpricechatlab-306;#N/A;Seller;ok then, let��s agree on 500;1639660027
hzz8d1u9;4;22;hzz8d1u94;22-bestpricechatlab-306;#N/A;Buyer;thanks you :D;1639660034
hzz8d1u9;7;22;hzz8d1u97;22-bestpricechatlab-305;#N/A;Seller;450 is too low for me. Could we manage it on 580?;1639660045
hzz8d1u9;5;22;hzz8d1u95;22-bestpricechatlab-306;#N/A;Seller;(totally testing my empathy here haha;1639660049
hzz8d1u9;4;22;hzz8d1u94;22-bestpricechatlab-306;#N/A;Buyer;yeah;1639660053
hzz8d1u9;4;22;hzz8d1u94;22-bestpricechatlab-306;#N/A;Buyer;haha;1639660054
hzz8d1u9;5;22;hzz8d1u95;22-bestpricechatlab-306;#N/A;Seller;cool, 500 deal!;1639660059
hzz8d1u9;4;22;hzz8d1u94;22-bestpricechatlab-306;#N/A;Buyer;thats how this works;1639660059
hzz8d1u9;4;22;hzz8d1u94;22-bestpricechatlab-306;#N/A;Buyer;Deal!;1639660062
hzz8d1u9;5;22;hzz8d1u95;22-bestpricechatlab-306;#N/A;Seller;fair enough;1639660065
hzz8d1u9;4;22;hzz8d1u94;22-bestpricechatlab-306;#N/A;Buyer;its the middle;1639660066
hzz8d1u9;3;22;hzz8d1u93;22-bestpricechatlab-305;#N/A;Buyer;does 500 works?;1639660069
hzz8d1u9;8;22;hzz8d1u98;22-bestpricechatlab-307;#N/A;Seller;Very good, 520 and I keep headphones and charger.;1639660073
hzz8d1u9;4;22;hzz8d1u94;22-bestpricechatlab-306;#N/A;Buyer;Thanks for the discussion;1639660086
hzz8d1u9;5;22;hzz8d1u95;22-bestpricechatlab-306;#N/A;Seller;thanks to you, was fun;1639660093
hzz8d1u9;5;22;hzz8d1u95;22-bestpricechatlab-306;#N/A;Seller;"good luck with the parents ;)";1639660100
hzz8d1u9;6;22;hzz8d1u96;22-bestpricechatlab-307;#N/A;Buyer;510 and I��m transfering the money right now. ;1639660104
hzz8d1u9;4;22;hzz8d1u94;22-bestpricechatlab-306;#N/A;Buyer;yeah you too haha;1639660106
hzz8d1u9;7;22;hzz8d1u97;22-bestpricechatlab-305;#N/A;Seller;500 is almost half of what it would cost for a brand new one. This one is as good as new, so I cannot offer anything below 575!;1639660109
hzz8d1u9;4;22;hzz8d1u94;22-bestpricechatlab-306;#N/A;Buyer;have a nice day and christmas and new year;1639660123
hzz8d1u9;3;22;hzz8d1u93;22-bestpricechatlab-305;#N/A;Buyer;I could offer you more but I still need to sell my current smartphone;1639660131
hzz8d1u9;8;22;hzz8d1u98;22-bestpricechatlab-307;#N/A;Seller;520, please. It is in great conditions.;1639660135
hzz8d1u9;5;22;hzz8d1u95;22-bestpricechatlab-306;#N/A;Seller;you too, take care :);1639660147
hzz8d1u9;8;22;hzz8d1u98;22-bestpricechatlab-307;#N/A;Seller;And I'll have to sell the headphones and charger separately.;1639660156
hzz8d1u9;2;22;hzz8d1u92;22-bestpricechatlab-308;#N/A;Seller;Hello, I heard that you were interested in the phone. Is that correct?;1639660159
hzz8d1u9;3;22;hzz8d1u93;22-bestpricechatlab-305;#N/A;Buyer;I know but cellphones lose their value pretty quickly;1639660169
hzz8d1u9;7;22;hzz8d1u97;22-bestpricechatlab-305;#N/A;Seller;For that price you will get an excellent phone in very good condition!;1639660172
hzz8d1u9;3;22;hzz8d1u93;22-bestpricechatlab-305;#N/A;Buyer;550?;1639660173
hzz8d1u9;3;22;hzz8d1u93;22-bestpricechatlab-305;#N/A;Buyer;Will that work?;1639660181
hzz8d1u9;7;22;hzz8d1u97;22-bestpricechatlab-305;#N/A;Seller;Let us go with 560 and we are both happy!;1639660191
hzz8d1u9;6;22;hzz8d1u96;22-bestpricechatlab-307;#N/A;Buyer;a new set of headphones on the market has an averge price of 80, a new charger around 30, 510 is a great price considering that you would get additional profit from selling them separately. ;1639660193
hzz8d1u9;3;22;hzz8d1u93;22-bestpricechatlab-305;#N/A;Buyer;I'm streching my budget;1639660194
hzz8d1u9;8;22;hzz8d1u98;22-bestpricechatlab-307;#N/A;Seller;It is about the time I'll spend now selling them.;1639660221
hzz8d1u9;3;22;hzz8d1u93;22-bestpricechatlab-305;#N/A;Buyer;neither you nor me, 555?;1639660230
hzz8d1u9;8;22;hzz8d1u98;22-bestpricechatlab-307;#N/A;Seller;I would have profit more by selling all together.;1639660237
hzz8d1u9;7;22;hzz8d1u97;22-bestpricechatlab-305;#N/A;Seller;555 - Deal!;1639660242
hzz8d1u9;8;22;hzz8d1u98;22-bestpricechatlab-307;#N/A;Seller;520 is my last offer :);1639660248
hzz8d1u9;3;22;hzz8d1u93;22-bestpricechatlab-305;#N/A;Buyer;okey;1639660248
hzz8d1u9;7;22;hzz8d1u97;22-bestpricechatlab-305;#N/A;Seller;Congratulations on your new phone and thank you!;1639660259
hzz8d1u9;8;22;hzz8d1u98;22-bestpricechatlab-307;#N/A;Seller;You won't regret, I swear;1639660261
hzz8d1u9;6;22;hzz8d1u96;22-bestpricechatlab-307;#N/A;Buyer;515 would be my last offer, the middle ground :));1639660263
hzz8d1u9;8;22;hzz8d1u98;22-bestpricechatlab-307;#N/A;Seller;Ok then;1639660272
hzz8d1u9;8;22;hzz8d1u98;22-bestpricechatlab-307;#N/A;Seller;515;1639660277
hzz8d1u9;8;22;hzz8d1u98;22-bestpricechatlab-307;#N/A;Seller;IT's a deal;1639660280
hzz8d1u9;1;22;hzz8d1u91;22-bestpricechatlab-308;#N/A;Buyer;yess. Bus....I'm still a student and my budget is limited. so... could you give me a discount??;1639660280
hzz8d1u9;6;22;hzz8d1u96;22-bestpricechatlab-307;#N/A;Buyer;Deal :));1639660281
hzz8d1u9;3;22;hzz8d1u93;22-bestpricechatlab-305;#N/A;Buyer;Thanks!;1639660296
hzz8d1u9;2;22;hzz8d1u92;22-bestpricechatlab-308;#N/A;Seller;I do not offer discounts but I do have some room in the price. As you now, I listed it for 600 Euros, which is a reflection of its value since the phone is fully functional. How would 550 fit into your budget?;1639660340
hzz8d1u9;1;22;hzz8d1u91;22-bestpricechatlab-308;#N/A;Buyer;How long have you use this cell phone? Considering the battery life of this phone, i think it's price maybe lower than 550.;1639660478
hzz8d1u9;2;22;hzz8d1u92;22-bestpricechatlab-308;#N/A;Seller;I have barely used the phone so its quality is only minimally affected. I do think that 550 is reasonable.  If you disagree, what would your offer be?;1639660560
hzz8d1u9;1;22;hzz8d1u91;22-bestpricechatlab-308;#N/A;Buyer;i do have a budget about 550. Bur, I need to pay the shipping.;1639660576
hzz8d1u9;1;22;hzz8d1u91;22-bestpricechatlab-308;#N/A;Buyer;so....the maximum price i can accept is 530. Can we deal with it?;1639660634
hzz8d1u9;2;22;hzz8d1u92;22-bestpricechatlab-308;#N/A;Seller;Okay, then how does 535 sound? Then you can use the 15 Euro for shipping. That should cover that ;1639660635
hzz8d1u9;1;22;hzz8d1u91;22-bestpricechatlab-308;#N/A;Buyer;ok. we deal. ;1639660658
hzz8d1u9;2;22;hzz8d1u92;22-bestpricechatlab-308;#N/A;Seller;Great !;1639660664
hzz8d1u9;1;22;hzz8d1u91;22-bestpricechatlab-308;#N/A;Buyer;Great! ;1639660698
axidrs6f;7;23;axidrs6f7;23-bestpricechatlab-311;#N/A;Buyer;Hi!;1639670463
axidrs6f;10;23;axidrs6f10;23-bestpricechatlab-311;#N/A;Seller;Hi!;1639670466
axidrs6f;4;23;axidrs6f4;23-bestpricechatlab-315;#N/A;Seller;Hello there. Are you still interested in the phone?;1639670471
axidrs6f;10;23;axidrs6f10;23-bestpricechatlab-311;#N/A;Seller;So, you are intrested in the smartphone right? :);1639670482
axidrs6f;2;23;axidrs6f2;23-bestpricechatlab-315;#N/A;Buyer;yes, of course;1639670483
axidrs6f;9;23;axidrs6f9;23-bestpricechatlab-313;#N/A;Seller;Hello, thanks for expressing your interest in the smartphone!;1639670490
axidrs6f;7;23;axidrs6f7;23-bestpricechatlab-311;#N/A;Buyer;Yes thats right;1639670491
axidrs6f;7;23;axidrs6f7;23-bestpricechatlab-311;#N/A;Buyer;I saw your ad;1639670498
axidrs6f;1;23;axidrs6f1;23-bestpricechatlab-317;#N/A;Buyer;Hello ;1639670501
axidrs6f;16;23;axidrs6f16;23-bestpricechatlab-314;#N/A;Seller;Hi!;1639670505
axidrs6f;17;23;axidrs6f17;23-bestpricechatlab-316;#N/A;Seller;600;1639670507
axidrs6f;10;23;axidrs6f10;23-bestpricechatlab-311;#N/A;Seller;I am happy you reached out to me, this will be a pretty good deal for you as the phone is fully functional;1639670507
axidrs6f;14;23;axidrs6f14;23-bestpricechatlab-317;#N/A;Seller;Hi nice to meet you;1639670509
axidrs6f;2;23;axidrs6f2;23-bestpricechatlab-315;#N/A;Buyer;How much does it cost&;1639670514
axidrs6f;4;23;axidrs6f4;23-bestpricechatlab-315;#N/A;Seller;I just bought a new one, but the phone I am offering is still in very good condition.;1639670517
axidrs6f;16;23;axidrs6f16;23-bestpricechatlab-314;#N/A;Seller;"Thanks for your interest ;)";1639670519
axidrs6f;14;23;axidrs6f14;23-bestpricechatlab-317;#N/A;Seller;so you're interested in the smartphone, right?;1639670524
axidrs6f;9;23;axidrs6f9;23-bestpricechatlab-313;#N/A;Seller;This phone is fully functional and I'd sell it for 500 EUR. Is this a Christmas gift?;1639670533
axidrs6f;17;23;axidrs6f17;23-bestpricechatlab-316;#N/A;Seller;are you there?;1639670535
